nm       Rad_ref     Rad_target  Reflectance
533.0    9510.90     1110.46     11.68
534.4    9610.35     1141.87     11.88
535.8    9645.95     1163.45     12.06
537.2    9687.22     1181.33     12.19
538.7    9748.82     1202.02     12.33
540.1    9826.81     1222.18     12.44
541.5    9932.50     1244.39     12.53
542.9    10053.98    1266.52     12.60
544.3    10183.79    1292.39     12.69
545.7    10316.85    1318.43     12.78
547.1    10429.05    1344.62     12.89
548.5    10579.10    1371.90     12.97
549.9    10695.59    1393.44     13.03
551.3    10801.98    1412.46     13.08
552.7    10955.70    1436.82     13.11
554.1    11099.24    1458.34     13.14
555.5    11259.10    1477.73     13.12
556.9    11387.52    1488.67     13.07
558.2    11504.37    1495.43     13.00
559.7    11554.12    1491.13     12.91
561.0    11567.01    1477.84     12.78
562.4    11562.67    1461.48     12.64
563.8    11559.46    1441.33     12.47
565.2    11578.30    1420.44     12.27
566.6    11646.46    1402.86     12.05
568.0    11765.77    1388.45     11.80
569.4    11891.22    1372.72     11.54
570.8    12024.56    1358.71     11.30
572.2    12166.67    1347.68     11.08
573.6    12300.02    1336.79     10.87
575.0    12440.20    1326.83     10.67
576.3    12586.27    1317.62     10.47
577.7    12715.28    1310.39     10.31
579.1    12874.74    1306.97     10.15
580.5    13044.13    1307.19     10.02
581.9    13211.34    1308.57     9.90
583.2    13424.09    1315.22     9.80
584.6    13593.35    1319.33     9.71
586.0    13679.80    1314.63     9.61
587.4    13741.83    1309.80     9.53
588.8    13774.59    1302.76     9.46
590.2    13794.92    1297.77     9.41
591.5    13787.59    1289.11     9.35
592.9    13766.30    1280.37     9.30
594.3    13802.33    1278.19     9.26
595.7    13872.43    1279.66     9.22
597.0    13990.70    1285.66     9.19
598.4    14132.12    1295.11     9.16
599.8    14269.59    1302.41     9.13
601.2    14414.54    1311.56     9.10
602.5    14554.58    1319.28     9.06
603.9    14702.02    1327.33     9.03
605.3    14848.60    1334.75     8.99
606.7    14999.74    1339.34     8.93
608.0    15135.81    1342.01     8.87
609.4    15271.59    1338.62     8.77
610.8    15391.75    1338.21     8.69
612.1    15470.97    1336.23     8.64
613.5    15553.78    1331.42     8.56
614.9    15601.97    1323.97     8.49
616.2    15634.90    1313.96     8.40
617.6    15658.88    1304.60     8.33
619.0    15665.97    1298.51     8.29
620.3    15674.68    1293.35     8.25
621.7    15723.13    1291.88     8.22
623.0    15797.27    1292.87     8.18
624.4    15891.12    1296.54     8.16
625.8    15983.88    1300.82     8.14
627.1    16073.63    1308.89     8.14
628.5    16179.84    1318.40     8.15
629.8    16276.75    1329.65     8.17
631.2    16342.73    1337.12     8.18
632.6    16413.57    1346.11     8.20
633.9    16505.76    1358.41     8.23
635.3    16634.46    1363.48     8.20
636.6    16707.41    1361.19     8.15
638.0    16790.58    1356.61     8.08
639.3    16869.72    1347.48     7.99
640.7    16945.45    1338.38     7.90
642.0    17049.69    1331.81     7.81
643.4    17124.56    1324.46     7.73
644.8    17210.96    1311.76     7.62
646.1    17281.40    1299.97     7.52
647.5    17369.48    1297.00     7.47
648.8    17472.12    1290.14     7.38
650.2    17578.91    1288.37     7.33
651.5    17665.00    1288.32     7.29
652.8    17757.16    1288.75     7.26
654.2    17853.26    1287.17     7.21
655.5    17958.48    1290.86     7.19
656.9    18029.93    1287.73     7.14
658.2    18131.93    1283.12     7.08
659.6    18252.45    1285.92     7.05
660.9    18390.36    1293.21     7.03
662.3    18527.79    1297.03     7.00
663.6    18627.20    1297.28     6.96
664.9    18731.25    1298.56     6.93
666.3    18800.25    1298.50     6.91
667.6    18854.38    1301.02     6.90
669.0    18893.23    1297.40     6.87
670.3    18936.48    1298.88     6.86
671.6    18987.26    1306.83     6.88
673.0    19025.53    1310.08     6.89
674.3    19049.56    1319.87     6.93
675.6    19083.44    1327.59     6.96
677.0    19145.03    1338.61     6.99
678.3    19207.59    1349.94     7.03
679.6    19257.65    1365.14     7.09
681.0    19320.06    1385.94     7.17
682.3    19408.14    1407.58     7.25
683.6    19480.82    1432.73     7.35
685.0    19564.22    1470.41     7.52
686.3    19629.33    1505.31     7.67
687.6    19710.33    1554.96     7.89
689.0    19794.72    1613.92     8.15
690.3    19855.42    1690.68     8.51
691.6    19905.83    1785.55     8.97
692.9    19971.35    1903.93     9.53
694.2    20041.34    2052.00     10.24
695.6    20105.21    2228.27     11.08
696.9    20148.93    2430.45     12.06
698.2    20229.55    2672.17     13.21
699.5    20292.90    2937.60     14.48
700.9    20328.85    3224.53     15.86
702.2    20385.22    3537.13     17.35
703.5    20429.86    3865.52     18.92
704.8    20490.80    4215.00     20.57
706.1    20547.33    4576.27     22.27
707.5    20601.14    4949.29     24.02
708.8    20658.12    5332.32     25.81
710.1    20695.08    5724.60     27.66
711.4    20749.99    6130.05     29.54
712.7    20794.03    6554.97     31.52
714.0    20856.93    6994.23     33.53
715.3    20901.28    7439.72     35.59
716.7    20968.65    7905.85     37.70
718.0    21029.75    8379.45     39.85
719.3    21081.92    8861.42     42.03
720.6    21155.58    9363.55     44.26
721.9    21220.86    9867.42     46.50
723.2    21303.63    10376.63    48.71
724.5    21401.64    10890.88    50.89
725.8    21490.94    11396.47    53.03
727.1    21583.00    11905.68    55.16
728.4    21683.38    12413.43    57.25
729.7    21719.09    12868.51    59.25
731.0    21731.45    13292.57    61.17
732.3    21773.05    13715.71    62.99
733.6    21793.55    14111.50    64.75
735.0    21854.41    14509.05    66.39
736.2    21880.05    14868.29    67.95
737.5    21863.52    15178.46    69.42
738.8    21792.28    15429.92    70.80
740.1    21684.80    15633.53    72.09
741.4    21579.78    15813.63    73.28
742.7    21512.70    16002.30    74.39
744.0    21473.28    16191.49    75.40
745.3    21458.93    16379.59    76.33
746.6    21485.92    16590.23    77.21
747.9    21513.13    16778.85    77.99
749.2    21583.44    16982.65    78.68
750.5    21639.48    17167.09    79.33
751.8    21703.68    17341.34    79.90
