nm       Rad_ref     Rad_target  Reflectance
527.4    8964.95     721.71      8.05
528.8    9098.27     758.84      8.34
530.2    9245.59     790.67      8.55
531.6    9397.92     823.68      8.76
533.0    9510.90     851.45      8.95
534.4    9610.35     876.43      9.12
535.8    9645.95     890.14      9.23
537.2    9687.22     906.91      9.36
538.7    9748.82     921.12      9.45
540.1    9826.81     937.06      9.54
541.5    9932.50     953.78      9.60
542.9    10053.98    972.82      9.68
544.3    10183.79    993.11      9.75
545.7    10316.85    1010.26     9.79
547.1    10429.05    1024.37     9.82
548.5    10579.10    1045.08     9.88
549.9    10695.59    1060.91     9.92
551.3    10801.98    1074.78     9.95
552.7    10955.70    1090.32     9.95
554.1    11099.24    1103.02     9.94
555.5    11259.10    1115.20     9.90
556.9    11387.52    1120.18     9.84
558.2    11504.37    1121.46     9.75
559.7    11554.12    1113.97     9.64
561.0    11567.01    1100.19     9.51
562.4    11562.67    1082.25     9.36
563.8    11559.46    1064.39     9.21
565.2    11578.30    1045.61     9.03
566.6    11646.46    1028.76     8.83
568.0    11765.77    1014.27     8.62
569.4    11891.22    998.47      8.40
570.8    12024.56    984.91      8.19
572.2    12166.67    970.78      7.98
573.6    12300.02    958.69      7.79
575.0    12440.20    951.72      7.65
576.3    12586.27    943.40      7.50
577.7    12715.28    936.66      7.37
579.1    12874.74    930.78      7.23
580.5    13044.13    928.78      7.12
581.9    13211.34    926.27      7.01
583.2    13424.09    930.76      6.93
584.6    13593.35    932.49      6.86
586.0    13679.80    926.93      6.78
587.4    13741.83    923.63      6.72
588.8    13774.59    916.66      6.65
590.2    13794.92    911.70      6.61
591.5    13787.59    905.27      6.57
592.9    13766.30    898.17      6.52
594.3    13802.33    894.89      6.48
595.7    13872.43    894.89      6.45
597.0    13990.70    898.16      6.42
598.4    14132.12    905.81      6.41
599.8    14269.59    911.85      6.39
601.2    14414.54    917.38      6.36
602.5    14554.58    919.63      6.32
603.9    14702.02    925.18      6.29
605.3    14848.60    930.67      6.27
606.7    14999.74    933.22      6.22
608.0    15135.81    936.19      6.19
609.4    15271.59    934.25      6.12
610.8    15391.75    935.92      6.08
612.1    15470.97    932.74      6.03
613.5    15553.78    928.62      5.97
614.9    15601.97    925.68      5.93
616.2    15634.90    917.32      5.87
617.6    15658.88    912.17      5.83
619.0    15665.97    904.80      5.78
620.3    15674.68    902.73      5.76
621.7    15723.13    901.88      5.74
623.0    15797.27    902.88      5.72
624.4    15891.12    904.05      5.69
625.8    15983.88    908.36      5.68
627.1    16073.63    912.02      5.67
628.5    16179.84    917.76      5.67
629.8    16276.75    922.90      5.67
631.2    16342.73    924.75      5.66
632.6    16413.57    925.04      5.64
633.9    16505.76    929.20      5.63
635.3    16634.46    935.29      5.62
636.6    16707.41    940.78      5.63
638.0    16790.58    940.02      5.60
639.3    16869.72    937.84      5.56
640.7    16945.45    925.05      5.46
642.0    17049.69    919.45      5.39
643.4    17124.56    922.19      5.39
644.8    17210.96    921.12      5.35
646.1    17281.40    920.50      5.33
647.5    17369.48    920.40      5.30
648.8    17472.12    923.74      5.29
650.2    17578.91    923.49      5.25
651.5    17665.00    923.15      5.23
652.8    17757.16    927.71      5.22
654.2    17853.26    932.89      5.23
655.5    17958.48    937.10      5.22
656.9    18029.93    940.81      5.22
658.2    18131.93    946.65      5.22
659.6    18252.45    951.75      5.21
660.9    18390.36    956.41      5.20
662.3    18527.79    962.37      5.19
663.6    18627.20    969.03      5.20
664.9    18731.25    975.46      5.21
666.3    18800.25    974.75      5.18
667.6    18854.38    979.26      5.19
669.0    18893.23    982.72      5.20
670.3    18936.48    987.89      5.22
671.6    18987.26    993.01      5.23
673.0    19025.53    998.58      5.25
674.3    19049.56    1003.03     5.27
675.6    19083.44    1010.39     5.29
677.0    19145.03    1019.81     5.33
678.3    19207.59    1029.89     5.36
679.6    19257.65    1044.19     5.42
681.0    19320.06    1059.99     5.49
682.3    19408.14    1075.75     5.54
683.6    19480.82    1088.80     5.59
685.0    19564.22    1104.14     5.64
686.3    19629.33    1123.45     5.72
687.6    19710.33    1146.13     5.81
689.0    19794.72    1173.04     5.93
690.3    19855.42    1208.88     6.09
691.6    19905.83    1256.85     6.31
692.9    19971.35    1320.44     6.61
694.2    20041.34    1405.73     7.01
695.6    20105.21    1520.53     7.56
696.9    20148.93    1662.58     8.25
698.2    20229.55    1837.81     9.08
699.5    20292.90    2045.95     10.08
700.9    20328.85    2274.20     11.19
702.2    20385.22    2532.92     12.43
703.5    20429.86    2814.74     13.78
704.8    20490.80    3119.10     15.22
706.1    20547.33    3438.73     16.74
707.5    20601.14    3773.57     18.32
708.8    20658.12    4126.92     19.98
710.1    20695.08    4495.68     21.72
711.4    20749.99    4887.89     23.56
712.7    20794.03    5289.44     25.44
714.0    20856.93    5704.60     27.35
715.3    20901.28    6130.12     29.33
716.7    20968.65    6577.30     31.37
718.0    21029.75    7042.94     33.49
719.3    21081.92    7511.79     35.63
720.6    21155.58    7994.83     37.79
721.9    21220.86    8482.96     39.97
723.2    21303.63    8979.25     42.15
724.5    21401.64    9479.13     44.29
725.8    21490.94    9978.38     46.43
727.1    21583.00    10472.84    48.52
728.4    21683.38    10967.32    50.58
729.7    21719.09    11417.41    52.57
731.0    21731.45    11841.54    54.49
732.3    21773.05    12261.25    56.31
733.6    21793.55    12653.70    58.06
735.0    21854.41    13050.78    59.72
736.2    21880.05    13415.59    61.31
737.5    21863.52    13732.99    62.81
738.8    21792.28    13986.80    64.18
740.1    21684.80    14196.60    65.47
741.4    21579.78    14387.20    66.67
742.7    21512.70    14583.70    67.79
744.0    21473.28    14778.37    68.82
745.3    21458.93    14970.26    69.76
746.6    21485.92    15173.08    70.62
747.9    21513.13    15355.31    71.38
749.2    21583.44    15551.98    72.06
750.5    21639.48    15730.30    72.69
751.8    21703.68    15900.48    73.26
753.1    21783.04    16071.56    73.78
754.4    21854.21    16225.28    74.24
755.7    21958.86    16390.94    74.64
756.9    22048.61    16532.06    74.98
758.2    22142.50    16674.08    75.30
759.5    22264.38    16832.82    75.60
760.8    22342.68    16957.88    75.90
762.1    22436.83    17084.69    76.15
763.4    22504.33    17179.01    76.34
764.7    22539.79    17246.08    76.51
765.9    22583.44    17320.21    76.69
767.2    22629.79    17393.52    76.86
768.5    22658.45    17451.84    77.02
769.8    22716.04    17522.04    77.14
771.0    22769.98    17589.82    77.25
772.3    22813.06    17647.06    77.36
773.6    22861.28    17712.04    77.48
774.9    22920.00    17780.23    77.58
776.1    22953.02    17828.74    77.67
777.4    23009.89    17896.58    77.78
778.7    23040.77    17937.22    77.85
780.0    23092.61    17998.29    77.94
781.2    23129.36    18044.09    78.01
782.5    23151.39    18079.41    78.09
783.8    23190.83    18133.66    78.19
785.0    23208.77    18166.03    78.27
786.3    23259.11    18214.67    78.31
787.6    23273.67    18243.61    78.39
788.8    23295.88    18278.95    78.46
790.1    23316.19    18316.15    78.56
